-0.0109247  0.648486  1.31121  
-0.0102444  0.625501  1.32424  
-0.0100245  0.616388  1.3243  
-0.00978219  0.60676  1.32454  
-0.00959401  0.596766  1.32474  
-0.00943945  0.585997  1.32454  
-0.0091278  0.568494  1.32493  
-0.00880979  0.549914  1.32517  
-0.0086375  0.537574  1.32508  
-0.00842341  0.524525  1.32511  
-0.00820517  0.511492  1.32521  
-0.00803224  0.499016  1.32532  
-0.00781456  0.486983  1.32552  
-0.0076064  0.47542  1.32554  
-0.00743782  0.464111  1.32559  
-0.00721208  0.452847  1.3257  
-0.00703248  0.441713  1.32593  
-0.00683343  0.430089  1.32592  
-0.00652507  0.413631  1.32617  
-0.00622576  0.396959  1.3263  
-0.00603865  0.386048  1.32658  
-0.00581437  0.374735  1.32627  
-0.00561925  0.36309  1.32631  
-0.00543188  0.352016  1.32657  
-0.00523516  0.340336  1.32688  
-0.00502509  0.33021  1.32703  
-0.00482561  0.320195  1.32672  
-0.00463433  0.310065  1.3268  
-0.00443288  0.300284  1.32717  
-0.00423169  0.290226  1.32703  
-0.00393321  0.274497  1.32726  
-0.00363167  0.25848  1.32733  
-0.00344012  0.24778  1.32754  
-0.00323478  0.236954  1.32751  
-0.00302994  0.226143  1.32791  
-0.00283692  0.215456  1.32765  
-0.00263275  0.20459  1.32776  
-0.00243913  0.193215  1.32803  
-0.00223537  0.181098  1.32825  
-0.00203605  0.169175  1.32838  
-0.00183373  0.157299  1.32852  
-0.00153953  0.140658  1.32837  
-0.00123622  0.124221  1.32865  
-0.00103761  0.113231  1.32819  
-0.000838934  0.102281  1.32866  
-0.000638661  0.0913318  1.32844  
-0.0004387  0.08087  1.32842  
-0.000238902  0.0706525  1.32851  
-3.95917e-05  0.060264  1.32842  
0.000160163  0.0497939  1.32813  
0.000359202  0.039414  1.32833  
0.000559336  0.0287892  1.3284  
0.000759271  0.0181499  1.32826  
0.0010593  0.00242579  1.32837  
0.00135797  -0.0118322  1.32817  
0.00155654  -0.0209707  1.32804  
0.00175503  -0.0311223  1.328  
0.00195404  -0.0409116  1.32776  
0.00215511  -0.0511572  1.32763  
0.00235272  -0.0615696  1.32741  
0.00255436  -0.0718495  1.32778  
0.00275211  -0.0822951  1.32768  
0.00295774  -0.0921328  1.32707  
0.00315097  -0.10217  1.32738  
0.00342027  -0.115587  1.32718  
0.00367766  -0.129445  1.32704  
0.00395344  -0.143717  1.32667  
0.00415047  -0.154646  1.32677  
0.00435125  -0.16576  1.32662  
0.00455613  -0.177151  1.32645  
0.00475632  -0.1885  1.32645  
0.00494517  -0.1999  1.3261  
0.00514653  -0.210821  1.32608  
0.00535308  -0.221238  1.32604  
0.005553  -0.231631  1.32575  
0.00574169  -0.241828  1.32582  
0.00604329  -0.256632  1.32541  
0.00634764  -0.27157  1.32502  
0.00654494  -0.281605  1.32547  
0.00675711  -0.291367  1.32511  
0.00695432  -0.301624  1.32494  
0.0071419  -0.311613  1.32465  
0.00733679  -0.321384  1.32472  
0.00755494  -0.331525  1.32463  
0.00775051  -0.340592  1.32437  
0.00793755  -0.349801  1.32442  
0.00813221  -0.359308  1.3242  
0.00834979  -0.368868  1.32448  
0.00865565  -0.383073  1.32396  
0.0089523  -0.39799  1.32383  
0.00915203  -0.407615  1.32357  
0.00934698  -0.417092  1.32358  
0.00953184  -0.427125  1.32319  
0.00975375  -0.437202  1.3233  
0.0099344  -0.447252  1.32329  
0.0101341  -0.457809  1.32335  
0.0103416  -0.468476  1.32267  
0.0105321  -0.479805  1.32269  
0.0107418  -0.491397  1.32239  
0.0122974  -0.573595  1.32361  
